seq0_leftend,seq0_rightend,seq1_leftend,seq1_rightend,seq2_leftend,seq2_rightend,seq3_leftend,seq3_rightend,seq4_leftend,seq4_rightend
-7370266,-7373845,14094742,14098300,0,0,0,0,0,0
-7356882,-7370264,14098301,14106243,0,0,0,0,0,0
-7346350,-7356880,14106244,14116885,0,0,0,0,0,0
-7341298,-7346348,14116886,14122012,0,0,0,0,0,0
-7329776,-7341296,14122013,14133305,0,0,0,0,0,0
-7329646,-7329774,14133306,14133413,0,0,0,0,0,0
-7323498,-7329644,14133414,14137282,0,0,0,0,0,0
-7322671,-7323496,14137283,14137740,0,0,0,0,0,0
-7319891,-7322669,14137741,14137861,0,0,0,0,0,0
-7318183,-7319889,14137862,14139183,0,0,0,0,0,0
-7314471,-7318181,14139184,14142784,0,0,0,0,0,0
-7308352,-7314469,14142785,14148907,0,0,0,0,0,0
-7307422,-7308350,14148908,14149863,0,0,0,0,0,0
-7306229,-7307420,14149864,14151031,0,0,0,0,0,0
-7298117,-7306227,14151032,14159159,0,0,0,0,0,0
-7297869,-7298115,14159160,14159224,0,0,0,0,0,0
-7293752,-7297867,14159225,14163316,0,0,0,0,0,0
-7285728,-7293750,14163317,14171021,0,0,0,0,0,0
-7276381,-7285726,14171022,14180750,0,0,0,0,0,0
-7270973,-7276379,14180751,14186128,0,0,0,0,0,0
-7257976,-7270971,14186129,14199052,0,0,0,0,0,0
-7252461,-7257974,14199053,14204653,0,0,0,0,0,0
-7238892,-7252459,14204654,14218182,0,0,0,0,0,0
-7230370,-7238890,14218183,14226673,0,0,0,0,0,0
-7230186,-7230368,14226674,14226838,0,0,0,0,0,0
-7217226,-7230184,14226839,14239840,0,0,0,0,0,0
-7205011,-7217224,14239841,14252163,0,0,0,0,0,0
-7204619,-7205009,14252164,14252449,0,0,0,0,0,0
-7195875,-7204617,14252450,14261231,0,0,0,0,0,0
-7185256,-7195873,14261232,14271908,0,0,0,0,0,0
-7175254,-7185254,14271909,14281883,0,0,0,0,0,0
-7171136,-7175252,14281884,14286152,0,0,0,0,0,0
-7159421,-7171134,14286153,14297929,0,0,0,0,0,0
-7141412,-7159419,14297930,14318830,0,0,0,0,0,0
-7141375,-7141410,14318831,14318961,0,0,0,0,0,0
-7140462,-7141373,14318962,14319816,0,0,0,0,0,0
-7138496,-7140460,14319817,14321819,0,0,0,0,0,0
-7135689,-7138494,14321820,14324656,0,0,0,0,0,0
-7129591,-7135687,14324657,14330706,0,0,0,0,0,0
-7126403,-7129589,14330707,14333951,0,0,0,0,0,0
-7117896,-7126401,14333952,14342483,0,0,0,0,0,0
-7106928,-7117894,14342484,14353477,0,0,0,0,0,0
-7099025,-7106926,14353478,14361344,0,0,0,0,0,0
-7091353,-7099023,14361345,14369036,0,0,0,0,0,0
-7076384,-7091351,14369037,14384009,0,0,0,0,0,0
-7063498,-7076382,14384010,14396929,0,0,0,0,0,0
-7062411,-7063496,14396930,14397867,0,0,0,0,0,0
-7052757,-7062409,14397868,14407549,0,0,0,0,0,0
-7050961,-7052755,14407550,14409369,0,0,0,0,0,0
-7047239,-7050959,14409370,14413131,0,0,0,0,0,0
25647183,25647184,0,0,-284825,-284825,988772,988772,0,0
-22951091,-22953387,0,0,2984974,2987270,0,0,0,0
-7046772,-7046772,14413598,14413598,0,0,0,0,0,0
-22953391,-22964196,0,0,2973433,2984255,0,0,0,0
-22964201,-22969483,0,0,2968120,2973408,0,0,0,0
-7046080,-7046080,14414290,14414396,0,0,0,0,0,0
-7045744,-7046078,14414397,14414758,0,0,0,0,0,0
-7045648,-7045742,14414759,14414863,0,0,0,0,0,0
-22969488,-22974261,0,0,2963329,2968093,0,0,0,0
25119092,25119141,0,0,-814958,-815007,-986046,-986096,0,0
-7036984,-7036986,14423539,14423585,0,0,0,0,0,0
-7035510,-7036982,14423586,14428733,0,0,0,0,0,0
-7035470,-7035508,14428734,14428792,0,0,0,0,0,0
-7032309,-7035468,14428793,14431944,0,0,0,0,0,0
-7030912,-7032307,14431945,14433319,0,0,0,0,0,0
-7019110,-7030910,14433320,14445110,0,0,0,0,0,0
-22974434,-22981528,0,0,2956072,2963156,0,0,0,0
-7018272,-7018338,14445881,14445921,0,0,0,0,0,0
-7014604,-7018270,14445922,14449657,0,0,0,0,0,0
-7011510,-7014602,14449658,14452791,0,0,0,0,0,0
-7010845,-7011508,14452792,14453444,0,0,0,0,0,0
-7001158,-7010843,14453445,14462922,0,0,0,0,0,0
-7000268,-7001156,14462923,14463922,0,0,0,0,0,0
-6989836,-7000266,14463923,14474424,0,0,0,0,0,0
-6979573,-6989834,14474425,14484846,0,0,0,0,0,0
-6978487,-6979571,14484847,14485919,0,0,0,0,0,0
-6974990,-6978485,14485920,14489387,0,0,0,0,0,0
-6973351,-6974988,14489388,14491104,0,0,0,0,0,0
-6972823,-6973349,14491105,14491613,0,0,0,0,0,0
-6956733,-6972821,14491614,14507861,0,0,0,0,0,0
-6949489,-6956731,14507862,14515111,0,0,0,0,0,0
-6942101,-6949487,14515112,14522524,0,0,0,0,0,0
-6940190,-6942099,14522525,14524414,0,0,0,0,0,0
-6935585,-6940188,14524415,14529021,0,0,0,0,0,0
-6930849,-6935583,14529022,14533749,0,0,0,0,0,0
-6930331,-6930847,14533750,14534318,0,0,0,0,0,0
-6930035,-6930329,14534319,14534587,0,0,0,0,0,0
-6927976,-6930033,14534588,14535939,0,0,0,0,0,0
-6921412,-6927974,14535940,14542518,0,0,0,0,0,0
-6917872,-6921410,14542519,14546024,0,0,0,0,0,0
-6900852,-6917870,14546025,14563034,0,0,0,0,0,0
-6896097,-6900850,14563035,14567975,0,0,0,0,0,0
-6892238,-6896095,14567976,14571811,0,0,0,0,0,0
-6892076,-6892236,14571812,14571879,0,0,0,0,0,0
-6889797,-6892074,14571880,14574649,0,0,0,0,0,0
-6881480,-6889795,14574650,14582918,0,0,0,0,0,0
-6873629,-6881478,14582919,14590714,0,0,0,0,0,0
-6869764,-6873627,14590715,14594387,0,0,0,0,0,0
-6867130,-6869762,14594388,14597239,0,0,0,0,0,0
-6859352,-6867128,14597240,14605171,0,0,0,0,0,0
-6847993,-6859350,14605172,14617107,0,0,0,0,0,0
-6839893,-6847991,14617108,14625245,0,0,0,0,0,0
-6830363,-6839891,14625246,14634394,0,0,0,0,0,0
-6828975,-6830361,14634395,14635438,0,0,0,0,0,0
-6811574,-6828973,14635439,14652857,0,0,0,0,0,0
-6791910,-6811572,14652858,14672563,0,0,0,0,0,0
-6780664,-6791908,14672564,14683832,0,0,0,0,0,0
-6761722,-6780662,14683833,14702787,0,0,0,0,0,0
-6761548,-6761717,14703000,14703169,0,0,0,0,0,0
-6746728,-6761543,14703227,14718064,0,0,0,0,0,0
-6746335,-6746699,14718072,14718436,0,0,0,0,0,0
-6746283,-6746330,14718524,14718571,0,0,0,0,0,0
-6737339,-6746248,14718576,14727486,0,0,0,0,0,0
-6733791,-6737334,14727510,14731057,0,0,0,0,0,0
-6728165,-6733786,14731090,14736701,0,0,0,0,0,0
-6724887,-6728160,14736727,14739980,0,0,0,0,0,0
-6708735,-6724882,14740079,14756249,0,0,0,0,0,0
-6705802,-6708706,14756254,14759173,0,0,0,0,0,0
-6703521,-6705581,14759178,14761245,0,0,0,0,0,0
-6702903,-6703490,14761250,14761837,0,0,0,0,0,0
-6699428,-6702866,14761842,14765273,0,0,0,0,0,0
-6697609,-6699391,14765286,14767067,0,0,0,0,0,0
-6695436,-6697597,14767129,14769287,0,0,0,0,0,0
-6692739,-6695401,14769292,14771962,0,0,0,0,0,0
-6683684,-6692691,14771966,14780960,0,0,0,0,0,0
-6679717,-6683678,14780992,14784964,0,0,0,0,0,0
-6678492,-6679684,14784969,14786161,0,0,0,0,0,0
-6672593,-6678487,14786188,14792065,0,0,0,0,0,0
-6671258,-6672588,14792143,14793473,0,0,0,0,0,0
-6670827,-6670866,14793477,14793516,0,0,0,0,0,0
-6669314,-6670678,14793746,14795109,0,0,0,0,0,0
-6666538,-6669293,14795112,14797856,0,0,0,0,0,0
-6666034,-6666506,14797861,14798333,0,0,0,0,0,0
-6657695,-6666029,14798398,14806737,0,0,0,0,0,0
-6646873,-6657689,14806771,14817555,0,0,0,0,0,0
-6639646,-6646869,14817610,14824834,0,0,0,0,0,0
-6633913,-6639639,14824937,14830641,0,0,0,0,0,0
-6630412,-6633909,14830709,14834199,0,0,0,0,0,0
-6609767,-6630407,14834246,14854880,0,0,0,0,0,0
-6604307,-6609360,14854885,14859942,0,0,0,0,0,0
-6584398,-6604302,14860029,14879953,0,0,0,0,0,0
-6575115,-6584393,14879981,14889242,0,0,0,0,0,0
-6572989,-6575094,14889245,14891350,0,0,0,0,0,0
-6570691,-6572984,14891386,14893673,0,0,0,0,0,0
-6558926,-6570486,14893685,14905203,0,0,0,0,0,0
-6529254,-6558799,14905208,14934734,0,0,0,0,0,0
-6523689,-6529246,14934761,14940325,0,0,0,0,0,0
-6518534,-6523685,14940382,14945530,0,0,0,0,0,0
-6514054,-6518530,14945552,14950064,0,0,0,0,0,0
-6513674,-6514049,14950091,14950468,0,0,0,0,0,0
-6512413,-6513669,14950507,14951763,0,0,0,0,0,0
-22981530,-22992985,0,0,2944590,2956071,0,0,0,0
-6512343,-6512348,14951820,14951824,0,0,0,0,0,0
-22992987,-22998428,0,0,2938756,2944589,0,0,0,0
-6497095,-6512083,14952084,14967065,0,0,0,0,0,0
-6485295,-6497090,14967094,14978869,0,0,0,0,0,0
-6484782,-6485138,14978874,14979230,0,0,0,0,0,0
-6479448,-6484757,14979234,14984556,0,0,0,0,0,0
-6460638,-6479421,14984561,15003372,0,0,0,0,0,0
25119731,25119899,0,0,-814199,-814367,-985367,-985523,0,0
-22998601,-22999159,0,0,2938025,2938583,0,0,0,0
-6453461,-6460277,15003733,15010550,0,0,0,0,0,0
-6446248,-6453456,15010589,15017780,0,0,0,0,0,0
-6429503,-6446241,15018078,15034810,0,0,0,0,0,0
-6420335,-6429482,15034813,15043945,0,0,0,0,0,0
-6413471,-6420301,15043950,15050794,0,0,0,0,0,0
-6402643,-6413466,15050825,15061679,0,0,0,0,0,0
-6389579,-6402634,15061833,15074890,0,0,0,0,0,0
-6381122,-6389542,15074894,15083326,0,0,0,0,0,0
-6380620,-6381053,15083331,15083768,0,0,0,0,0,0
-6376825,-6380503,15083773,15087460,0,0,0,0,0,0
-6376601,-6376822,15087481,15087702,0,0,0,0,0,0
-6359175,-6376496,15087707,15105029,0,0,0,0,0,0
-6356791,-6359134,15105034,15107384,0,0,0,0,0,0
-6348494,-6356787,15107435,15115717,0,0,0,0,0,0
-6345117,-6348489,15115780,15119136,0,0,0,0,0,0
-6340494,-6345112,15119165,15123792,0,0,0,0,0,0
-6336333,-6340418,15123868,15127943,0,0,0,0,0,0
-6326635,-6336329,15127970,15137665,0,0,0,0,0,0
-6313493,-6326607,15137668,15150783,0,0,0,0,0,0
-6308243,-6313490,15150805,15156040,0,0,0,0,0,0
-6306931,-6308238,15156071,15157382,0,0,0,0,0,0
-6303982,-6306926,15157415,15160343,0,0,0,0,0,0
-6300303,-6303720,15160366,15163790,0,0,0,0,0,0
-6300233,-6300299,15163838,15163904,0,0,0,0,0,0
-6298985,-6300228,15163933,15165177,0,0,0,0,0,0
-6289009,-6298956,15165181,15175139,0,0,0,0,0,0
-6286604,-6288501,15175156,15177045,0,0,0,0,0,0
-6285424,-6286599,15177070,15178247,0,0,0,0,0,0
-6284166,-6285419,15178276,15179530,0,0,0,0,0,0
-6277437,-6284160,15179558,15186278,0,0,0,0,0,0
-6273323,-6277433,15186310,15190416,0,0,0,0,0,0
-6258335,-6273318,15190441,15205399,0,0,0,0,0,0
-6242658,-6258294,15205404,15220995,0,0,0,0,0,0
-6242252,-6242503,15221026,15221277,0,0,0,0,0,0
-6233674,-6242217,15221282,15229818,0,0,0,0,0,0
-6232790,-6233633,15229823,15230678,0,0,0,0,0,0
-6232327,-6232528,15230682,15230877,0,0,0,0,0,0
-6232225,-6232322,15231854,15231951,0,0,0,0,0,0
-6231944,-6232220,15231998,15232274,0,0,0,0,0,0
-6228226,-6231898,15232278,15235960,0,0,0,0,0,0
-6193274,-6227933,15235965,15270557,0,0,0,0,0,0
-6192623,-6193271,15270587,15271232,0,0,0,0,0,0
-6191377,-6192590,15271237,15272448,0,0,0,0,0,0
-6187504,-6191372,15272489,15276349,0,0,0,0,0,0
-6184917,-6187348,15276371,15278784,0,0,0,0,0,0
-6177158,-6184909,15281790,15289518,0,0,0,0,0,0
-6174890,-6177146,15289668,15291910,0,0,0,0,0,0
-6162731,-6174864,15291915,15304040,0,0,0,0,0,0
-6145898,-6162666,15304093,15320798,0,0,0,0,0,0
-6136934,-6145894,15320822,15329828,0,0,0,0,0,0
-6135893,-6136930,15329852,15330893,0,0,0,0,0,0
-6135141,-6135888,15330920,15331683,0,0,0,0,0,0
-6132448,-6135001,15331688,15334241,0,0,0,0,0,0
-6128370,-6132443,15334767,15338848,0,0,0,0,0,0
-6121125,-6128363,15338884,15346126,0,0,0,0,0,0
-6115560,-6121095,15346132,15351630,0,0,0,0,0,0
-6112133,-6115555,15351670,15355099,0,0,0,0,0,0
-6107214,-6112129,15355129,15360043,0,0,0,0,0,0
-6106730,-6107209,15360124,15360603,0,0,0,0,0,0
-6106477,-6106508,15360637,15360668,0,0,0,0,0,0
-6073049,-6106404,15360673,15394060,0,0,0,0,0,0
-6064809,-6072849,15394066,15402103,0,0,0,0,0,0
-6063148,-6064804,15402142,15403806,0,0,0,0,0,0
-6061376,-6063044,15403910,15405578,0,0,0,0,0,0
-6053482,-6061335,15405626,15413494,0,0,0,0,0,0
-6030203,-6053444,15413499,15436812,0,0,0,0,0,0
-6026341,-6030176,15436817,15440676,0,0,0,0,0,0
-6017739,-6026338,15440698,15449263,0,0,0,0,0,0
-6012565,-6017706,15449268,15454420,0,0,0,0,0,0
-6007954,-6012560,15454465,15459082,0,0,0,0,0,0
-6004457,-6007951,15459104,15462602,0,0,0,0,0,0
-6003844,-6004428,15462607,15463185,0,0,0,0,0,0
-5989226,-6003839,15463212,15477821,0,0,0,0,0,0
-5986439,-5989221,15477966,15480754,0,0,0,0,0,0
-5982807,-5986434,15480809,15484439,0,0,0,0,0,0
-5977168,-5982802,15484470,15490063,0,0,0,0,0,0
-5977086,-5977163,15490092,15490169,0,0,0,0,0,0
-5976503,-5977082,15490194,15490773,0,0,0,0,0,0
-5976366,-5976499,15490977,15491110,0,0,0,0,0,0
-5967216,-5976357,15491141,15500277,0,0,0,0,0,0
-5935363,-5967211,15500508,15532382,0,0,0,0,0,0
-5933147,-5935359,15532432,15534635,0,0,0,0,0,0
-5931499,-5933143,15534658,15536292,0,0,0,0,0,0
-5923507,-5931493,15536320,15544287,0,0,0,0,0,0
-5922223,-5923482,15544292,15545548,0,0,0,0,0,0
-5921984,-5922181,15545553,15545750,0,0,0,0,0,0
-5911855,-5921979,15545783,15555938,0,0,0,0,0,0
-5900953,-5911831,15555943,15566830,0,0,0,0,0,0
-5893859,-5900845,15566834,15573781,0,0,0,0,0,0
-5877803,-5892967,15573790,15588993,0,0,0,0,0,0
-5873802,-5877778,15588998,15592971,0,0,0,0,0,0
-5873670,-5873797,15593022,15593149,0,0,0,0,0,0
-5871157,-5873513,15593165,15595522,0,0,0,0,0,0
-5870613,-5871152,15595549,15596085,0,0,0,0,0,0
-5868468,-5870609,15596111,15598251,0,0,0,0,0,0
-5867514,-5868463,15598282,15599228,0,0,0,0,0,0
-5861295,-5867260,15599240,15605182,0,0,0,0,0,0
-5857752,-5861266,15605187,15608697,0,0,0,0,0,0
-5857496,-5857747,15609517,15609774,0,0,0,0,0,0
-5856923,-5857471,15609779,15610327,0,0,0,0,0,0
-5856701,-5856897,15610331,15610527,0,0,0,0,0,0
-5839008,-5856676,15610532,15628189,0,0,0,0,0,0
-5838035,-5838977,15628194,15629137,0,0,0,0,0,0
-5837728,-5838031,15629160,15629464,0,0,0,0,0,0
-5837564,-5837700,15629468,15629604,0,0,0,0,0,0
-5830278,-5837544,15629606,15636910,0,0,0,0,0,0
-5827270,-5827568,15636929,15637226,0,0,0,0,0,0
-5825849,-5827266,15637340,15638755,0,0,0,0,0,0
-5825443,-5825844,15638872,15639280,0,0,0,0,0,0
-5824589,-5825391,15639284,15640086,0,0,0,0,0,0
-5822477,-5824584,15640195,15642297,0,0,0,0,0,0
-5820313,-5822446,15642304,15644426,0,0,0,0,0,0
-5813124,-5820282,15644431,15651551,0,0,0,0,0,0
-5812450,-5813118,15651611,15652278,0,0,0,0,0,0
-5811011,-5812409,15652283,15653693,0,0,0,0,0,0
-5806311,-5810987,15653783,15658459,0,0,0,0,0,0
-5801458,-5806306,15658590,15663442,0,0,0,0,0,0
-5800002,-5801453,15663525,15664967,0,0,0,0,0,0
-5797724,-5799997,15664993,15667265,0,0,0,0,0,0
-5791291,-5797684,15667270,15673659,0,0,0,0,0,0
-5782791,-5791286,15673740,15682216,0,0,0,0,0,0
-5773642,-5782721,15682257,15691315,0,0,0,0,0,0
-5769887,-5773637,15691392,15695149,0,0,0,0,0,0
-5768766,-5769884,15695172,15696296,0,0,0,0,0,0
-5767811,-5768744,15696367,15697291,0,0,0,0,0,0
-5766330,-5767804,15697367,15698832,0,0,0,0,0,0
-5765865,-5766310,15698834,15699267,0,0,0,0,0,0
-5765431,-5765861,15699305,15699735,0,0,0,0,0,0
-5764175,-5765427,15699843,15701100,0,0,0,0,0,0
-5739993,-5764153,15701103,15725276,0,0,0,0,0,0
-5739084,-5739988,15725387,15726291,0,0,0,0,0,0
-5734268,-5739072,15726392,15731182,0,0,0,0,0,0
-5725448,-5734234,15731190,15739959,0,0,0,0,0,0
-5723864,-5725443,15740022,15741613,0,0,0,0,0,0
-5721920,-5723859,15741652,15743567,0,0,0,0,0,0
-5721077,-5721894,15743571,15744388,0,0,0,0,0,0
-5720569,-5721072,15744419,15744937,0,0,0,0,0,0
-5720117,-5720564,15745078,15745525,0,0,0,0,0,0
-5717028,-5720001,15745530,15748505,0,0,0,0,0,0
-5716698,-5716979,15748510,15748791,0,0,0,0,0,0
-5706166,-5716693,15748822,15759312,0,0,0,0,0,0
-5704311,-5706161,15759355,15761193,0,0,0,0,0,0
-5703619,-5704307,15761221,15761913,0,0,0,0,0,0
-5701591,-5703615,15761961,15763977,0,0,0,0,0,0
-5701528,-5701586,15764042,15764100,0,0,0,0,0,0
-5701380,-5701523,15764143,15764286,0,0,0,0,0,0
-5701308,-5701374,15764391,15764457,0,0,0,0,0,0
-5697357,-5701283,15764685,15768610,0,0,0,0,0,0
-5688829,-5697355,15768630,15777101,0,0,0,0,0,0
-5686745,-5688823,15777136,15779220,0,0,0,0,0,0
-5684753,-5686740,15785045,15787029,0,0,0,0,0,0
-5681045,-5684731,15787032,15790733,0,0,0,0,0,0
-5674135,-5680807,15790738,15797377,0,0,0,0,0,0
-5667719,-5674110,15797382,15803791,0,0,0,0,0,0
-5667679,-5667714,15804168,15804203,0,0,0,0,0,0
-5665705,-5667674,15804240,15806195,0,0,0,0,0,0
-5658104,-5665681,15806199,15813737,0,0,0,0,0,0
-5657930,-5657997,15813742,15813809,0,0,0,0,0,0
-5655412,-5657733,15813814,15816143,0,0,0,0,0,0
-5650355,-5655408,15816167,15821215,0,0,0,0,0,0
-5646460,-5650326,15821220,15825083,0,0,0,0,0,0
-5642755,-5646455,15825108,15828790,0,0,0,0,0,0
-5639180,-5642496,15828795,15832101,0,0,0,0,0,0
-5631430,-5639175,15832136,15839900,0,0,0,0,0,0
-5620524,-5631401,15839905,15850759,0,0,0,0,0,0
-5620178,-5620519,15850796,15851137,0,0,0,0,0,0
-5617853,-5620173,15851166,15853495,0,0,0,0,0,0
-5616821,-5617822,15853500,15854498,0,0,0,0,0,0
-5615861,-5616817,15854530,15855483,0,0,0,0,0,0
-5615660,-5615856,15855617,15855813,0,0,0,0,0,0
-5610013,-5615594,15855817,15861392,0,0,0,0,0,0
-5608635,-5609978,15861397,15862746,0,0,0,0,0,0
-5603393,-5608609,15862750,15867938,0,0,0,0,0,0
-5600104,-5603389,15867966,15871253,0,0,0,0,0,0
-5594734,-5600101,15871275,15876642,0,0,0,0,0,0
-5593260,-5594702,15876647,15878095,0,0,0,0,0,0
-5576340,-5593170,15878099,15894949,0,0,0,0,0,0
-5575842,-5576330,15895078,15895565,0,0,0,0,0,0
-5567965,-5575837,15895596,15903493,0,0,0,0,0,0
-5561409,-5567962,15903514,15910049,0,0,0,0,0,0
-5556581,-5561198,15910054,15914678,0,0,0,0,0,0
-5556493,-5556532,15914683,15914722,0,0,0,0,0,0
-5556435,-5556471,15914725,15914761,0,0,0,0,0,0
-5556361,-5556408,15914766,15914813,0,0,0,0,0,0
-5556142,-5556223,15914835,15914916,0,0,0,0,0,0
-5556093,-5556133,15914947,15914987,0,0,0,0,0,0
-5555967,-5556088,15915013,15915133,0,0,0,0,0,0
-22999161,-23003162,0,0,2933932,2938024,0,0,0,0
-5555908,-5555910,15915190,15915193,0,0,0,0,0,0
-23003164,-23003630,0,0,2933484,2933931,0,0,0,0
-5552032,-5555802,15915298,15919057,0,0,0,0,0,0
-5551511,-5552001,15919062,15919551,0,0,0,0,0,0
-5550541,-5551487,15919575,15920524,0,0,0,0,0,0
-5549317,-5550192,15920529,15921404,0,0,0,0,0,0
-5549006,-5549312,15921944,15922256,0,0,0,0,0,0
-5542999,-5547463,15922293,15926747,0,0,0,0,0,0
-5539985,-5542966,15926751,15929747,0,0,0,0,0,0
-5539459,-5539920,15929750,15930225,0,0,0,0,0,0
-5538903,-5539419,15930237,15930753,0,0,0,0,0,0
-5537605,-5538872,15930758,15932025,0,0,0,0,0,0
-5537407,-5537585,15932027,15932205,0,0,0,0,0,0
-5536361,-5537402,15932261,15933287,0,0,0,0,0,0
-5535823,-5536336,15933292,15933819,0,0,0,0,0,0
-5535148,-5535697,15933831,15934376,0,0,0,0,0,0
-5532455,-5535125,15934381,15937045,0,0,0,0,0,0
-5532160,-5532421,15937049,15937310,0,0,0,0,0,0
-5525619,-5532134,15937315,15943835,0,0,0,0,0,0
-5523879,-5525594,15943840,15945550,0,0,0,0,0,0
-5523038,-5523864,15945599,15946427,0,0,0,0,0,0
-5519697,-5523033,15946457,15949807,0,0,0,0,0,0
-5515352,-5519666,15949812,15954115,0,0,0,0,0,0
-5508643,-5515319,15954120,15960807,0,0,0,0,0,0
-5507173,-5508597,15960812,15962244,0,0,0,0,0,0
-5505077,-5507169,15962272,15964331,0,0,0,0,0,0
-5502537,-5505044,15964336,15966839,0,0,0,0,0,0
-5500551,-5502534,15966861,15968852,0,0,0,0,0,0
-23003632,-23009248,0,0,2927647,2933483,0,0,0,0
-5499672,-5500468,15968936,15969731,0,0,0,0,0,0
-5484075,-5499667,15969766,15985374,0,0,0,0,0,0
-5477221,-5483998,15985381,15992170,0,0,0,0,0,0
-5476971,-5477216,15992267,15992512,0,0,0,0,0,0
-5476185,-5476963,15992688,15993471,0,0,0,0,0,0
-5471956,-5476165,15993473,15997686,0,0,0,0,0,0
-5463629,-5471943,15997728,16006041,0,0,0,0,0,0
-5458073,-5463625,16006067,16011620,0,0,0,0,0,0
-5456478,-5458068,16011645,16013233,0,0,0,0,0,0
-5456219,-5456445,16013238,16013464,0,0,0,0,0,0
-5446472,-5456214,16013518,16023243,0,0,0,0,0,0
-5439486,-5446467,16023304,16030270,0,0,0,0,0,0
-5434216,-5439481,16030329,16035582,0,0,0,0,0,0
-5430785,-5434211,16035615,16039034,0,0,0,0,0,0
-5425399,-5430754,16039039,16044398,0,0,0,0,0,0
-5418933,-5425394,16044433,16050878,0,0,0,0,0,0
-5411543,-5418888,16050883,16058211,0,0,0,0,0,0
-5405401,-5411537,16058239,16064395,0,0,0,0,0,0
-5404135,-5405395,16064426,16065687,0,0,0,0,0,0
-5386497,-5404063,16065691,16083260,0,0,0,0,0,0
-5361117,-5386368,16083289,16108558,0,0,0,0,0,0
-5360752,-5361114,16108579,16108953,0,0,0,0,0,0
-23009250,-23014426,0,0,2922234,2927646,0,0,0,0
-5357018,-5360727,16108978,16112685,0,0,0,0,0,0
-5337695,-5357013,16113468,16132807,0,0,0,0,0,0
-14333349,-14333412,7085960,7086023,0,0,2078907,2078972,0,0
-5333410,-5335892,16134722,16137199,0,0,0,0,0,0
-5328614,-5333324,16137204,16141919,0,0,0,0,0,0
-5327390,-5328610,16141973,16143184,0,0,0,0,0,0
-5318600,-5327322,16143195,16151920,0,0,0,0,0,0
-5317491,-5318595,16152075,16153184,0,0,0,0,0,0
-5317329,-5317486,16153223,16153380,0,0,0,0,0,0
-5311907,-5317324,16153408,16158846,0,0,0,0,0,0
-5310280,-5311903,16158873,16160498,0,0,0,0,0,0
-5306815,-5310276,16160547,16164018,0,0,0,0,0,0
-5303252,-5306810,16164045,16167603,0,0,0,0,0,0
-5301728,-5302854,16167608,16168730,0,0,0,0,0,0
-5299415,-5301665,16168735,16170979,0,0,0,0,0,0
-5297359,-5299410,16171004,16173034,0,0,0,0,0,0
-5295641,-5297339,16173036,16174723,0,0,0,0,0,0
-5293308,-5295636,16174786,16177097,0,0,0,0,0,0
-5287878,-5293279,16177101,16182513,0,0,0,0,0,0
-5277869,-5287873,16182542,16192558,0,0,0,0,0,0
-5268801,-5277864,16192592,16201661,0,0,0,0,0,0
-5254542,-5268796,16201688,16215963,0,0,0,0,0,0
-5248331,-5254539,16215985,16222224,0,0,0,0,0,0
-5240807,-5248327,16222334,16229855,0,0,0,0,0,0
-5221411,-5240623,16229860,16249108,0,0,0,0,0,0
-5220200,-5221407,16249141,16250336,0,0,0,0,0,0
-5219459,-5220142,16250341,16251024,0,0,0,0,0,0
-5212781,-5219428,16251029,16257669,0,0,0,0,0,0
-5206992,-5212725,16257674,16263393,0,0,0,0,0,0
-5198407,-5202558,16264282,16268442,0,0,0,0,0,0
-5190064,-5198403,16268509,16276843,0,0,0,0,0,0
-5184663,-5190059,16277607,16282989,0,0,0,0,0,0
-5183862,-5184586,16282994,16283712,0,0,0,0,0,0
-5180052,-5183858,16283739,16287535,0,0,0,0,0,0
-5179598,-5180027,16287540,16287969,0,0,0,0,0,0
-5174597,-5179574,16287972,16292944,0,0,0,0,0,0
-5162397,-5174592,16292971,16305168,0,0,0,0,0,0
-5160709,-5162251,16305178,16306720,0,0,0,0,0,0
-5156453,-5160675,16306725,16310965,0,0,0,0,0,0
-5155437,-5156417,16310976,16311955,0,0,0,0,0,0
-5153658,-5155428,16312014,16313805,0,0,0,0,0,0
-5151524,-5153653,16314060,16316213,0,0,0,0,0,0
-5151252,-5151519,16316263,16316531,0,0,0,0,0,0
-5149923,-5151221,16316536,16317832,0,0,0,0,0,0
-5149264,-5149919,16317863,16318518,0,0,0,0,0,0
-5148090,-5148929,16318522,16319361,0,0,0,0,0,0
-5143065,-5147999,16319374,16324318,0,0,0,0,0,0
-5140523,-5143060,16324344,16326899,0,0,0,0,0,0
-5138660,-5140510,16326938,16328792,0,0,0,0,0,0
-5134243,-5138626,16328797,16333161,0,0,0,0,0,0
-5133629,-5134214,16333169,16333754,0,0,0,0,0,0
-5132217,-5133611,16333847,16335219,0,0,0,0,0,0
